"Time stamp","System power generated | (kW)"
"133921",-0.0162711
"133922",-0.0162711
"133923",-0.0162711
"133924",-0.0162711
"133925",-0.0162711
"133926",-0.0162711
"133927",-0.0162711
"133928",119.554
"133929",171.35
"133930",163.48
"133931",155.891
"133932",128.905
"133933",107.607
"133934",103.265
"133935",148.691
"133936",4.55061
"133937",-0.0162711
"133938",-0.0162711
"133939",-0.0162711
"133940",-0.0162711
"133941",-0.0162711
"133942",-0.0162711
"133943",-0.0162711
"133944",-0.0162711
"133945",-0.0162711
"133946",-0.0162711
"133947",-0.0162711
"133948",-0.0162711
"133949",-0.0162711
"133950",-0.0162711
"133951",-0.0162711
"133952",214.375
"133953",172.449
"133954",157.775
"133955",186.531
"133956",156.208
"133957",130.883
"133958",125.046
"133959",79.2346
"133960",4.10461
"133961",-0.0162711
"133962",-0.0162711
"133963",-0.0162711
"133964",-0.0162711
"133965",-0.0162711
"133966",-0.0162711
"133967",-0.0162711
"133968",-0.0162711
"133969",-0.0162711
"133970",-0.0162711
"133971",-0.0162711
"133972",-0.0162711
"133973",-0.0162711
"133974",-0.0162711
"133975",-0.0162711
"133976",115.924
"133977",185.679
"133978",173.873
"133979",148.367
"133980",138.522
"133981",100.968
"133982",68.5526
"133983",31.1228
"133984",2.65264
"133985",-0.0162711
"133986",-0.0162711
"133987",-0.0162711
"133988",-0.0162711
"133989",-0.0162711
"133990",-0.0162711
"133991",-0.0162711
"133992",-0.0162711
"133993",-0.0162711
"133994",-0.0162711
"133995",-0.0162711
"133996",-0.0162711
"133997",-0.0162711
"133998",-0.0162711
"133999",-0.0162711
"134000",116.224
"134001",169.553
"134002",140.648
"134003",148.177
"134004",128.328
"134005",95.8047
"134006",155.969
"134007",134.952
"134008",69.5714
"134009",-0.0162711
"134010",-0.0162711
"134011",-0.0162711
"134012",-0.0162711
"134013",-0.0162711
"134014",-0.0162711
"134015",-0.0162711
"134016",-0.0162711
"134017",-0.0162711
"134018",-0.0162711
"134019",-0.0162711
"134020",-0.0162711
"134021",-0.0162711
"134022",-0.0162711
"134023",-0.0162711
"134024",118.169
"134025",166.441
"134026",112.376
"134027",118.912
"134028",173.816
"134029",110.79
"134030",55.3646
"134031",37.492
"134032",9.24666
"134033",-0.0162711
"134034",-0.0162711
"134035",-0.0162711
"134036",-0.0162711
"134037",-0.0162711
"134038",-0.0162711
"134039",-0.0162711
"134040",-0.0162711
"134041",-0.0162711
"134042",-0.0162711
"134043",-0.0162711
"134044",-0.0162711
"134045",-0.0162711
"134046",-0.0162711
"134047",-0.0162711
"134048",118.769
"134049",185.161
"134050",143.951
"134051",137.865
"134052",61.3633
"134053",13.0842
"134054",33.6081
"134055",34.1276
"134056",3.46874
"134057",-0.0162711
"134058",-0.0162711
"134059",-0.0162711
"134060",-0.0162711
"134061",-0.0162711
"134062",-0.0162711
"134063",-0.0162711
"134064",-0.0162711
"134065",-0.0162711
"134066",-0.0162711
"134067",-0.0162711
"134068",-0.0162711
"134069",-0.0162711
"134070",-0.0162711
"134071",-0.0162711
"134072",117.725
"134073",182.5
"134074",183.315
"134075",177.23
"134076",169.888
"134077",161.503
"134078",152.243
"134079",9.74435
"134080",5.44728
"134081",-0.0162711
"134082",-0.0162711
"134083",-0.0162711
"134084",-0.0162711
"134085",-0.0162711
"134086",-0.0162711
"134087",-0.0162711
"134088",-0.0162711
"134089",-0.0162711
"134090",-0.0162711
"134091",-0.0162711
"134092",-0.0162711
"134093",-0.0162711
"134094",-0.0162711
"134095",-0.0162711
"134096",142.524
"134097",185.118
"134098",149.59
"134099",146.991
"134100",139.065
"134101",77.5095
"134102",47.2597
"134103",20.2762
"134104",-0.0162711
"134105",-0.0162711
"134106",-0.0162711
"134107",-0.0162711
"134108",-0.0162711
"134109",-0.0162711
"134110",-0.0162711
"134111",-0.0162711
"134112",-0.0162711
"134113",-0.0162711
"134114",-0.0162711
"134115",-0.0162711
"134116",-0.0162711
"134117",-0.0162711
"134118",-0.0162711
"134119",-0.0162711
"134120",119.197
"134121",185.441
"134122",187.146
"134123",181.562
"134124",145.279
"134125",101.971
"134126",79.102
"134127",27.0521
"134128",1.75129
"134129",-0.0162711
"134130",-0.0162711
"134131",-0.0162711
"134132",-0.0162711
"134133",-0.0162711
"134134",-0.0162711
"134135",-0.0162711
"134136",-0.0162711
"134137",-0.0162711
"134138",-0.0162711
"134139",-0.0162711
"134140",-0.0162711
"134141",-0.0162711
"134142",-0.0162711
"134143",-0.0162711
"134144",214.375
"134145",184.628
"134146",185.402
"134147",180.093
"134148",173.161
"134149",100.691
"134150",155.5
"134151",133.997
"134152",64.419
"134153",-0.0162711
"134154",-0.0162711
"134155",-0.0162711
"134156",-0.0162711
"134157",-0.0162711
"134158",-0.0162711
"134159",-0.0162711
"134160",-0.0162711
"134161",-0.0162711
"134162",-0.0162711
"134163",-0.0162711
"134164",-0.0162711
"134165",-0.0162711
"134166",-0.0162711
"134167",-0.0162711
"134168",119.059
"134169",184.506
"134170",186.579
"134171",180.562
"134172",173.983
"134173",76.2456
"134174",45.7372
"134175",26.0772
"134176",2.35675
"134177",-0.0162711
"134178",-0.0162711
"134179",-0.0162711
"134180",-0.0162711
"134181",-0.0162711
"134182",-0.0162711
"134183",-0.0162711
"134184",-0.0162711
"134185",-0.0162711
"134186",-0.0162711
"134187",-0.0162711
"134188",-0.0162711
"134189",-0.0162711
"134190",-0.0162711
"134191",-0.0162711
"134192",118.983
"134193",186.274
"134194",188.629
"134195",167.759
"134196",151.493
"134197",136.006
"134198",139.067
"134199",95.4423
"134200",3.93265
"134201",-0.0162711
"134202",-0.0162711
"134203",-0.0162711
"134204",-0.0162711
"134205",-0.0162711
"134206",-0.0162711
"134207",-0.0162711
"134208",-0.0162711
"134209",-0.0162711
"134210",-0.0162711
"134211",-0.0162711
"134212",-0.0162711
"134213",-0.0162711
"134214",-0.0162711
"134215",-0.0162711
"134216",114.374
"134217",183.791
"134218",159.812
"134219",182.992
"134220",152.728
"134221",127.425
"134222",95.2209
"134223",21.1664
"134224",60.9683
"134225",-0.0162711
"134226",-0.0162711
"134227",-0.0162711
"134228",-0.0162711
"134229",-0.0162711
"134230",-0.0162711
"134231",-0.0162711
"134232",-0.0162711
"134233",-0.0162711
"134234",-0.0162711
"134235",-0.0162711
"134236",-0.0162711
"134237",-0.0162711
"134238",-0.0162711
"134239",-0.0162711
"134240",113.627
"134241",184.116
"134242",185.685
"134243",179.644
"134244",119.343
"134245",112.688
"134246",153.139
"134247",132.823
"134248",66.1884
"134249",-0.0162711
"134250",-0.0162711
"134251",-0.0162711
"134252",-0.0162711
"134253",-0.0162711
"134254",-0.0162711
"134255",-0.0162711
"134256",-0.0162711
"134257",-0.0162711
"134258",-0.0162711
"134259",-0.0162711
"134260",-0.0162711
"134261",-0.0162711
"134262",-0.0162711
"134263",-0.0162711
"134264",115.99
"134265",177.943
"134266",178.173
"134267",141.721
"134268",119.27
"134269",99.9902
"134270",3.4145
"134271",27.5994
"134272",1.86761
"134273",-0.0162711
"134274",-0.0162711
"134275",-0.0162711
"134276",-0.0162711
"134277",-0.0162711
"134278",-0.0162711
"134279",-0.0162711
"134280",-0.0162711
"134281",-0.0162711
"134282",-0.0162711
"134283",-0.0162711
"134284",-0.0162711
"134285",-0.0162711
"134286",-0.0162711
"134287",-0.0162711
"134288",115.298
"134289",187.627
"134290",190.028
"134291",184.062
"134292",176.875
"134293",169.516
"134294",77.942
"134295",139.006
"134296",70.6524
"134297",-0.0162711
"134298",-0.0162711
"134299",-0.0162711
"134300",-0.0162711
"134301",-0.0162711
"134302",-0.0162711
"134303",-0.0162711
"134304",-0.0162711
"134305",-0.0162711
"134306",-0.0162711
"134307",-0.0162711
"134308",-0.0162711
"134309",-0.0162711
"134310",-0.0162711
"134311",-0.0162711
"134312",118.541
"134313",187.604
"134314",189.703
"134315",183.057
"134316",176.384
"134317",168.817
"134318",159.011
"134319",138.809
"134320",71.4374
"134321",-0.0162711
"134322",-0.0162711
"134323",-0.0162711
"134324",-0.0162711
"134325",-0.0162711
"134326",-0.0162711
"134327",-0.0162711
"134328",-0.0162711
"134329",-0.0162711
"134330",-0.0162711
"134331",-0.0162711
"134332",-0.0162711
"134333",-0.0162711
"134334",-0.0162711
"134335",-0.0162711
"134336",119.633
"134337",189.353
"134338",191.283
"134339",184.3
"134340",176.745
"134341",168.357
"134342",157.891
"134343",22.7877
"134344",66.9675
"134345",-0.0162711
"134346",-0.0162711
"134347",-0.0162711
"134348",-0.0162711
"134349",-0.0162711
"134350",-0.0162711
"134351",-0.0162711
"134352",-0.0162711
"134353",-0.0162711
"134354",-0.0162711
"134355",-0.0162711
"134356",-0.0162711
"134357",-0.0162711
"134358",-0.0162711
"134359",-0.0162711
"134360",116.807
"134361",168.67
"134362",188.113
"134363",124.963
"134364",115.846
"134365",87.0497
"134366",67.1458
"134367",126.624
"134368",3.26343
"134369",-0.0162711
"134370",-0.0162711
"134371",-0.0162711
"134372",-0.0162711
"134373",-0.0162711
"134374",-0.0162711
"134375",-0.0162711
"134376",-0.0162711
"134377",-0.0162711
"134378",-0.0162711
"134379",-0.0162711
"134380",-0.0162711
"134381",-0.0162711
"134382",-0.0162711
"134383",-0.0162711
"134384",214.375
"134385",185.359
"134386",187.601
"134387",134.105
"134388",174.241
"134389",112.157
"134390",155.378
"134391",134.102
"134392",64.8448
"134393",-0.0162711
"134394",-0.0162711
"134395",-0.0162711
"134396",-0.0162711
"134397",-0.0162711
"134398",-0.0162711
"134399",-0.0162711
"134400",-0.0162711
"134401",-0.0162711
"134402",-0.0162711
"134403",-0.0162711
"134404",-0.0162711
"134405",-0.0162711
"134406",-0.0162711
"134407",-0.0162711
"134408",214.375
"134409",81.8494
"134410",119.56
"134411",143.032
"134412",175.089
"134413",164.823
"134414",153.345
"134415",129.86
"134416",56.1707
"134417",-0.0162711
"134418",-0.0162711
"134419",-0.0162711
"134420",-0.0162711
"134421",-0.0162711
"134422",-0.0162711
"134423",-0.0162711
"134424",-0.0162711
"134425",-0.0162711
"134426",-0.0162711
"134427",-0.0162711
"134428",-0.0162711
"134429",-0.0162711
"134430",-0.0162711
"134431",-0.0162711
"134432",214.375
"134433",184.184
"134434",164.882
"134435",150.451
"134436",174.896
"134437",167.388
"134438",157.244
"134439",137.2
"134440",71.3831
"134441",-0.0162711
"134442",-0.0162711
"134443",-0.0162711
"134444",-0.0162711
"134445",-0.0162711
"134446",-0.0162711
"134447",-0.0162711
"134448",-0.0162711
"134449",-0.0162711
"134450",-0.0162711
"134451",-0.0162711
"134452",-0.0162711
"134453",-0.0162711
"134454",-0.0162711
"134455",-0.0162711
"134456",114.199
"134457",170.378
"134458",147.423
"134459",157.907
"134460",91.8511
"134461",134.635
"134462",91.4415
"134463",131.124
"134464",59.1749
"134465",-0.0162711
"134466",-0.0162711
"134467",-0.0162711
"134468",-0.0162711
"134469",-0.0162711
"134470",-0.0162711
"134471",-0.0162711
"134472",-0.0162711
"134473",-0.0162711
"134474",-0.0162711
"134475",-0.0162711
"134476",-0.0162711
"134477",-0.0162711
"134478",-0.0162711
"134479",-0.0162711
"134480",110.975
"134481",186.979
"134482",189.341
"134483",182.886
"134484",175.523
"134485",167.054
"134486",156.966
"134487",136.248
"134488",66.4193
"134489",-0.0162711
"134490",-0.0162711
"134491",-0.0162711
"134492",-0.0162711
"134493",-0.0162711
"134494",-0.0162711
"134495",-0.0162711
"134496",-0.0162711
"134497",-0.0162711
"134498",-0.0162711
"134499",-0.0162711
"134500",-0.0162711
"134501",-0.0162711
"134502",-0.0162711
"134503",-0.0162711
"134504",114.734
"134505",184.838
"134506",186.671
"134507",149.102
"134508",172.269
"134509",163.681
"134510",153.661
"134511",29.7919
"134512",2.3382
"134513",-0.0162711
"134514",-0.0162711
"134515",-0.0162711
"134516",-0.0162711
"134517",-0.0162711
"134518",-0.0162711
"134519",-0.0162711
"134520",-0.0162711
"134521",-0.0162711
"134522",-0.0162711
"134523",-0.0162711
"134524",-0.0162711
"134525",-0.0162711
"134526",-0.0162711
"134527",-0.0162711
"134528",108.67
"134529",178.904
"134530",182.02
"134531",175.798
"134532",102.416
"134533",90.5949
"134534",73.4927
"134535",129.229
"134536",58.7076
"134537",-0.0162711
"134538",-0.0162711
"134539",-0.0162711
"134540",-0.0162711
"134541",-0.0162711
"134542",-0.0162711
"134543",-0.0162711
"134544",-0.0162711
"134545",-0.0162711
"134546",-0.0162711
"134547",-0.0162711
"134548",-0.0162711
"134549",-0.0162711
"134550",-0.0162711
"134551",-0.0162711
"134552",131.717
"134553",167.902
"134554",170.009
"134555",176.731
"134556",169.419
"134557",98.8264
"134558",103.934
"134559",28.9252
"134560",2.03359
"134561",-0.0162711
"134562",-0.0162711
"134563",-0.0162711
"134564",-0.0162711
"134565",-0.0162711
"134566",-0.0162711
"134567",-0.0162711
"134568",-0.0162711
"134569",-0.0162711
"134570",-0.0162711
"134571",-0.0162711
"134572",-0.0162711
"134573",-0.0162711
"134574",-0.0162711
"134575",-0.0162711
"134576",214.375
"134577",166.37
"134578",182.397
"134579",118.798
"134580",109.62
"134581",77.9566
"134582",77.9714
"134583",29.8679
"134584",1.29096
"134585",-0.0162711
"134586",-0.0162711
"134587",-0.0162711
"134588",-0.0162711
"134589",-0.0162711
"134590",-0.0162711
"134591",-0.0162711
"134592",-0.0162711
"134593",-0.0162711
"134594",-0.0162711
"134595",-0.0162711
"134596",-0.0162711
"134597",-0.0162711
"134598",-0.0162711
"134599",-0.0162711
"134600",110.309
"134601",179.346
"134602",180.926
"134603",175.243
"134604",168.682
"134605",159.357
"134606",148.637
"134607",126.107
"134608",53.025
"134609",-0.0162711
"134610",-0.0162711
"134611",-0.0162711
"134612",-0.0162711
"134613",-0.0162711
"134614",-0.0162711
"134615",-0.0162711
"134616",-0.0162711
"134617",-0.0162711
"134618",-0.0162711
"134619",-0.0162711
"134620",-0.0162711
"134621",-0.0162711
"134622",-0.0162711
"134623",-0.0162711
"134624",112.759
"134625",185.898
"134626",187.753
"134627",180.777
"134628",172.736
"134629",163.999
"134630",153.577
"134631",133.195
"134632",65.101
"134633",-0.0162711
"134634",-0.0162711
"134635",-0.0162711
"134636",-0.0162711
"134637",-0.0162711
"134638",-0.0162711
"134639",-0.0162711
"134640",-0.0162711
"134641",-0.0162711
"134642",-0.0162711
"134643",-0.0162711
"134644",-0.0162711
"134645",-0.0162711
"134646",-0.0162711
"134647",-0.0162711
"134648",109.93
"134649",178.866
"134650",180.292
"134651",174.135
"134652",167.42
"134653",159.66
"134654",149.445
"134655",127.89
"134656",57.0028
"134657",-0.0162711
"134658",-0.0162711
"134659",-0.0162711
"134660",-0.0162711
"134661",-0.0162711
"134662",-0.0162711
"134663",-0.0162711
"134664",-0.0162711
"134665",-0.0162711
"134666",-0.0162711
"134667",-0.0162711
"134668",-0.0162711
"134669",-0.0162711
"134670",-0.0162711
"134671",-0.0162711
"134672",108.894
"134673",180.78
"134674",181.946
"134675",174.85
"134676",167.287
"134677",89.4493
"134678",64.7165
"134679",15.9925
"134680",60.7464
"134681",-0.0162711
"134682",-0.0162711
"134683",-0.0162711
"134684",-0.0162711
"134685",-0.0162711
"134686",-0.0162711
"134687",-0.0162711
"134688",-0.0162711
"134689",-0.0162711
"134690",-0.0162711
"134691",-0.0162711
"134692",-0.0162711
"134693",-0.0162711
"134694",-0.0162711
"134695",-0.0162711
"134696",106.769
"134697",175.907
"134698",177.627
"134699",172.098
"134700",165.104
"134701",157.857
"134702",148.502
"134703",127.486
"134704",3.24157
"134705",-0.0162711
"134706",-0.0162711
"134707",-0.0162711
"134708",-0.0162711
"134709",-0.0162711
"134710",-0.0162711
"134711",-0.0162711
"134712",-0.0162711
"134713",-0.0162711
"134714",-0.0162711
"134715",-0.0162711
"134716",-0.0162711
"134717",-0.0162711
"134718",-0.0162711
"134719",-0.0162711
"134720",108.061
"134721",181.898
"134722",184.083
"134723",177.93
"134724",170.504
"134725",161.998
"134726",151.945
"134727",130.665
"134728",58.1542
"134729",-0.0162711
"134730",-0.0162711
"134731",-0.0162711
"134732",-0.0162711
"134733",-0.0162711
"134734",-0.0162711
"134735",-0.0162711
"134736",-0.0162711
"134737",-0.0162711
"134738",-0.0162711
"134739",-0.0162711
"134740",-0.0162711
"134741",-0.0162711
"134742",-0.0162711
"134743",-0.0162711
"134744",102.645
"134745",182.408
"134746",183.784
"134747",177.812
"134748",170.326
"134749",161.898
"134750",152.009
"134751",131.209
"134752",59.5432
"134753",-0.0162711
"134754",-0.0162711
"134755",-0.0162711
"134756",-0.0162711
"134757",-0.0162711
"134758",-0.0162711
"134759",-0.0162711
"134760",-0.0162711
"134761",-0.0162711
"134762",-0.0162711
"134763",-0.0162711
"134764",-0.0162711
"134765",-0.0162711
"134766",-0.0162711
"134767",-0.0162711
"134768",101.525
"134769",181.047
"134770",183.141
"134771",177.25
"134772",169.334
"134773",161.125
"134774",151.297
"134775",130.737
"134776",59.7199
"134777",-0.0162711
"134778",-0.0162711
"134779",-0.0162711
"134780",-0.0162711
"134781",-0.0162711
"134782",-0.0162711
"134783",-0.0162711
"134784",-0.0162711
"134785",-0.0162711
"134786",-0.0162711
"134787",-0.0162711
"134788",-0.0162711
"134789",-0.0162711
"134790",-0.0162711
"134791",-0.0162711
"134792",214.375
"134793",74.8857
"134794",73.7082
"134795",78.8805
"134796",99.286
"134797",108.655
"134798",147.314
"134799",17.685
"134800",1.73717
"134801",-0.0162711
"134802",-0.0162711
"134803",-0.0162711
"134804",-0.0162711
"134805",-0.0162711
"134806",-0.0162711
"134807",-0.0162711
"134808",-0.0162711
"134809",-0.0162711
"134810",-0.0162711
"134811",-0.0162711
"134812",-0.0162711
"134813",-0.0162711
"134814",-0.0162711
"134815",-0.0162711
"134816",214.375
"134817",172.042
"134818",145.761
"134819",119.953
"134820",85.6984
"134821",86.2741
"134822",150.134
"134823",24.2864
"134824",61.2129
"134825",-0.0162711
"134826",-0.0162711
"134827",-0.0162711
"134828",-0.0162711
"134829",-0.0162711
"134830",-0.0162711
"134831",-0.0162711
"134832",-0.0162711
"134833",-0.0162711
"134834",-0.0162711
"134835",-0.0162711
"134836",-0.0162711
"134837",-0.0162711
"134838",-0.0162711
"134839",-0.0162711
"134840",100.717
"134841",178.775
"134842",182.759
"134843",176.949
"134844",169.461
"134845",161.653
"134846",152.056
"134847",132.221
"134848",62.9985
"134849",-0.0162711
"134850",-0.0162711
"134851",-0.0162711
"134852",-0.0162711
"134853",-0.0162711
"134854",-0.0162711
"134855",-0.0162711
"134856",-0.0162711
"134857",-0.0162711
"134858",-0.0162711
"134859",-0.0162711
"134860",-0.0162711
"134861",-0.0162711
"134862",-0.0162711
"134863",-0.0162711
"134864",103.646
"134865",178.57
"134866",180.477
"134867",175.028
"134868",167.948
"134869",160.306
"134870",150.692
"134871",131.814
"134872",64.904
"134873",-0.0162711
"134874",-0.0162711
"134875",-0.0162711
"134876",-0.0162711
"134877",-0.0162711
"134878",-0.0162711
"134879",-0.0162711
"134880",-0.0162711
"134881",-0.0162711
"134882",-0.0162711
"134883",-0.0162711
"134884",-0.0162711
"134885",-0.0162711
"134886",-0.0162711
"134887",-0.0162711
"134888",102.205
"134889",179.517
"134890",180.501
"134891",172.994
"134892",165.519
"134893",157.731
"134894",148.268
"134895",129.166
"134896",62.6954
"134897",-0.0162711
"134898",-0.0162711
"134899",-0.0162711
"134900",-0.0162711
"134901",-0.0162711
"134902",-0.0162711
"134903",-0.0162711
"134904",-0.0162711
"134905",-0.0162711
"134906",-0.0162711
"134907",-0.0162711
"134908",-0.0162711
"134909",-0.0162711
"134910",-0.0162711
"134911",-0.0162711
"134912",100.228
"134913",173.845
"134914",175.186
"134915",170.949
"134916",164.974
"134917",158.182
"134918",148.783
"134919",128.409
"134920",56.4064
"134921",-0.0162711
"134922",-0.0162711
"134923",-0.0162711
"134924",-0.0162711
"134925",-0.0162711
"134926",-0.0162711
"134927",-0.0162711
"134928",-0.0162711
"134929",-0.0162711
"134930",-0.0162711
"134931",-0.0162711
"134932",-0.0162711
"134933",-0.0162711
"134934",-0.0162711
"134935",-0.0162711
"134936",96.5517
"134937",172.703
"134938",174.886
"134939",168.708
"134940",114.103
"134941",98.6686
"134942",82.3915
"134943",48.1249
"134944",57.8062
"134945",-0.0162711
"134946",-0.0162711
"134947",-0.0162711
"134948",-0.0162711
"134949",-0.0162711
"134950",-0.0162711
"134951",-0.0162711
"134952",-0.0162711
"134953",-0.0162711
"134954",-0.0162711
"134955",-0.0162711
"134956",-0.0162711
"134957",-0.0162711
"134958",-0.0162711
"134959",-0.0162711
"134960",93.8677
"134961",174.52
"134962",176.902
"134963",170.716
"134964",163.319
"134965",94.6625
"134966",71.8446
"134967",28.7266
"134968",51.5516
"134969",-0.0162711
"134970",-0.0162711
"134971",-0.0162711
"134972",-0.0162711
"134973",-0.0162711
"134974",-0.0162711
"134975",-0.0162711
"134976",-0.0162711
"134977",-0.0162711
"134978",-0.0162711
"134979",-0.0162711
"134980",-0.0162711
"134981",-0.0162711
"134982",-0.0162711
"134983",-0.0162711
"134984",98.0482
"134985",177.608
"134986",180.922
"134987",114.589
"134988",94.3488
"134989",100.06
"134990",70.385
"134991",121.732
"134992",46.5458
"134993",-0.0162711
"134994",-0.0162711
"134995",-0.0162711
"134996",-0.0162711
"134997",-0.0162711
"134998",-0.0162711
"134999",-0.0162711
"135000",-0.0162711
"135001",-0.0162711
"135002",-0.0162711
"135003",-0.0162711
"135004",-0.0162711
"135005",-0.0162711
"135006",-0.0162711
"135007",-0.0162711
"135008",97.0845
"135009",177.035
"135010",178.803
"135011",172.164
"135012",164.814
"135013",103.91
"135014",145.655
"135015",125.123
"135016",53.7737
"135017",-0.0162711
"135018",-0.0162711
"135019",-0.0162711
"135020",-0.0162711
"135021",-0.0162711
"135022",-0.0162711
"135023",-0.0162711
"135024",-0.0162711
"135025",-0.0162711
"135026",-0.0162711
"135027",-0.0162711
"135028",-0.0162711
"135029",-0.0162711
"135030",-0.0162711
"135031",-0.0162711
"135032",95.8294
"135033",178.53
"135034",182.088
"135035",175.818
"135036",167.345
"135037",158.287
"135038",147.097
"135039",125.045
"135040",52.2035
"135041",-0.0162711
"135042",-0.0162711
"135043",-0.0162711
"135044",-0.0162711
"135045",-0.0162711
"135046",-0.0162711
"135047",-0.0162711
"135048",-0.0162711
"135049",-0.0162711
"135050",-0.0162711
"135051",-0.0162711
"135052",-0.0162711
"135053",-0.0162711
"135054",-0.0162711
"135055",-0.0162711
"135056",93.1955
"135057",176.039
"135058",177.744
"135059",169.54
"135060",159.748
"135061",152.334
"135062",141.742
"135063",120.975
"135064",51.0399
"135065",-0.0162711
"135066",-0.0162711
"135067",-0.0162711
"135068",-0.0162711
"135069",-0.0162711
"135070",-0.0162711
"135071",-0.0162711
"135072",-0.0162711
"135073",-0.0162711
"135074",-0.0162711
"135075",-0.0162711
"135076",-0.0162711
"135077",-0.0162711
"135078",-0.0162711
"135079",-0.0162711
"135080",86.5988
"135081",169.551
"135082",170.415
"135083",163.199
"135084",156.373
"135085",48.765
"135086",31.5718
"135087",109.269
"135088",34.4669
"135089",-0.0162711
"135090",-0.0162711
"135091",-0.0162711
"135092",-0.0162711
"135093",-0.0162711
"135094",-0.0162711
"135095",-0.0162711
"135096",-0.0162711
"135097",-0.0162711
"135098",-0.0162711
"135099",-0.0162711
"135100",-0.0162711
"135101",-0.0162711
"135102",-0.0162711
"135103",-0.0162711
"135104",86.1835
"135105",171.189
"135106",173.497
"135107",133.656
"135108",103.227
"135109",149.453
"135110",63.2269
"135111",10.9218
"135112",1.7495
"135113",-0.0162711
"135114",-0.0162711
"135115",-0.0162711
"135116",-0.0162711
"135117",-0.0162711
"135118",-0.0162711
"135119",-0.0162711
"135120",-0.0162711
"135121",-0.0162711
"135122",-0.0162711
"135123",-0.0162711
"135124",-0.0162711
"135125",-0.0162711
"135126",-0.0162711
"135127",-0.0162711
"135128",86.8317
"135129",174.509
"135130",179.229
"135131",171.9
"135132",110.889
"135133",76.5819
"135134",59.3045
"135135",25.0108
"135136",7.53988
"135137",-0.0162711
"135138",-0.0162711
"135139",-0.0162711
"135140",-0.0162711
"135141",-0.0162711
"135142",-0.0162711
"135143",-0.0162711
"135144",-0.0162711
"135145",-0.0162711
"135146",-0.0162711
"135147",-0.0162711
"135148",-0.0162711
"135149",-0.0162711
"135150",-0.0162711
"135151",-0.0162711
"135152",87.4168
"135153",175.771
"135154",180.446
"135155",172.196
"135156",164.323
"135157",78.9492
"135158",40.0522
"135159",7.4784
"135160",1.7765
"135161",-0.0162711
"135162",-0.0162711
"135163",-0.0162711
"135164",-0.0162711
"135165",-0.0162711
"135166",-0.0162711
"135167",-0.0162711
"135168",-0.0162711
"135169",-0.0162711
"135170",-0.0162711
"135171",-0.0162711
"135172",-0.0162711
"135173",-0.0162711
"135174",-0.0162711
"135175",-0.0162711
"135176",87.6469
"135177",176.442
"135178",179.479
"135179",172.749
"135180",164.977
"135181",156.99
"135182",147.451
"135183",127.852
"135184",61.4334
"135185",-0.0162711
"135186",-0.0162711
"135187",-0.0162711
"135188",-0.0162711
"135189",-0.0162711
"135190",-0.0162711
"135191",-0.0162711
"135192",-0.0162711
"135193",-0.0162711
"135194",-0.0162711
"135195",-0.0162711
"135196",-0.0162711
"135197",-0.0162711
"135198",-0.0162711
"135199",-0.0162711
"135200",88.6809
"135201",175.394
"135202",178.34
"135203",171.903
"135204",163.998
"135205",155.893
"135206",146.234
"135207",126.889
"135208",60.8529
"135209",-0.0162711
"135210",-0.0162711
"135211",-0.0162711
"135212",-0.0162711
"135213",-0.0162711
"135214",-0.0162711
"135215",-0.0162711
"135216",-0.0162711
"135217",-0.0162711
"135218",-0.0162711
"135219",-0.0162711
"135220",-0.0162711
"135221",-0.0162711
"135222",-0.0162711
"135223",-0.0162711
"135224",87.0843
"135225",173.7
"135226",177.472
"135227",170.066
"135228",162.06
"135229",153.524
"135230",142.956
"135231",17.1362
"135232",51.3722
"135233",-0.0162711
"135234",-0.0162711
"135235",-0.0162711
"135236",-0.0162711
"135237",-0.0162711
"135238",-0.0162711
"135239",-0.0162711
"135240",-0.0162711
"135241",-0.0162711
"135242",-0.0162711
"135243",-0.0162711
"135244",-0.0162711
"135245",-0.0162711
"135246",-0.0162711
"135247",-0.0162711
"135248",84.8275
"135249",173.062
"135250",175.597
"135251",169.676
"135252",162.311
"135253",84.8963
"135254",54.0551
"135255",13.1898
"135256",48.9338
"135257",-0.0162711
"135258",-0.0162711
"135259",-0.0162711
"135260",-0.0162711
"135261",-0.0162711
"135262",-0.0162711
"135263",-0.0162711
"135264",-0.0162711
"135265",-0.0162711
"135266",-0.0162711
"135267",-0.0162711
"135268",-0.0162711
"135269",-0.0162711
"135270",-0.0162711
"135271",-0.0162711
"135272",84.3236
"135273",172.373
"135274",175.187
"135275",168.801
"135276",161.545
"135277",154.355
"135278",38.3229
"135279",5.31113
"135280",65.5986
"135281",-0.0162711
"135282",-0.0162711
"135283",-0.0162711
"135284",-0.0162711
"135285",-0.0162711
"135286",-0.0162711
"135287",-0.0162711
"135288",-0.0162711
"135289",-0.0162711
"135290",-0.0162711
"135291",-0.0162711
"135292",-0.0162711
"135293",-0.0162711
"135294",-0.0162711
"135295",-0.0162711
"135296",84.559
"135297",172.853
"135298",175.35
"135299",121.763
"135300",118.059
"135301",156.304
"135302",147.175
"135303",128.056
"135304",62.2286
"135305",-0.0162711
"135306",-0.0162711
"135307",-0.0162711
"135308",-0.0162711
"135309",-0.0162711
"135310",-0.0162711
"135311",-0.0162711
"135312",-0.0162711
"135313",-0.0162711
"135314",-0.0162711
"135315",-0.0162711
"135316",-0.0162711
"135317",-0.0162711
"135318",-0.0162711
"135319",-0.0162711
"135320",83.7619
"135321",173.252
