"Time stamp","System power generated | (kW)"
"137006",147.927
"137007",103.395
"137008",30.9188
"137009",-0.0162711
"137010",-0.0162711
"137011",-0.0162711
"137012",-0.0162711
"137013",-0.0162711
"137014",-0.0162711
"137015",-0.0162711
"137016",-0.0162711
"137017",-0.0162711
"137018",-0.0162711
"137019",-0.0162711
"137020",-0.0162711
"137021",-0.0162711
"137022",-0.0162711
"137023",-0.0162711
"137024",44.9795
"137025",104.373
"137026",144.273
"137027",168.03
"137028",180.465
"137029",176.797
"137030",159.548
"137031",120.853
"137032",46.8746
"137033",-0.0162711
"137034",-0.0162711
"137035",-0.0162711
"137036",-0.0162711
"137037",-0.0162711
"137038",-0.0162711
"137039",-0.0162711
"137040",-0.0162711
"137041",-0.0162711
"137042",-0.0162711
"137043",-0.0162711
"137044",-0.0162711
"137045",-0.0162711
"137046",-0.0162711
"137047",-0.0162711
"137048",44.7097
"137049",104.205
"137050",144.799
"137051",168.987
"137052",181.973
"137053",179.493
"137054",163.81
"137055",126.573
"137056",53.3887
"137057",-0.0162711
"137058",-0.0162711
"137059",-0.0162711
"137060",-0.0162711
"137061",-0.0162711
"137062",-0.0162711
"137063",-0.0162711
"137064",-0.0162711
"137065",-0.0162711
"137066",-0.0162711
"137067",-0.0162711
"137068",-0.0162711
"137069",-0.0162711
"137070",-0.0162711
"137071",-0.0162711
"137072",45.8677
"137073",104.968
"137074",144.022
"137075",168.302
"137076",180.887
"137077",179.749
"137078",166.635
"137079",134.242
"137080",63.3322
"137081",-0.0162711
"137082",-0.0162711
"137083",-0.0162711
"137084",-0.0162711
"137085",-0.0162711
"137086",-0.0162711
"137087",-0.0162711
"137088",-0.0162711
"137089",-0.0162711
"137090",-0.0162711
"137091",-0.0162711
"137092",-0.0162711
"137093",-0.0162711
"137094",-0.0162711
"137095",-0.0162711
"137096",46.1942
"137097",103.719
"137098",140.64
"137099",162.14
"137100",173.8
"137101",80.9072
"137102",59.3712
"137103",32.7543
"137104",11.0608
"137105",-0.0162711
"137106",-0.0162711
"137107",-0.0162711
"137108",-0.0162711
"137109",-0.0162711
"137110",-0.0162711
"137111",-0.0162711
"137112",-0.0162711
"137113",-0.0162711
"137114",-0.0162711
"137115",-0.0162711
"137116",-0.0162711
"137117",-0.0162711
"137118",-0.0162711
"137119",-0.0162711
"137120",47.2352
"137121",104.813
"137122",142.62
"137123",165.141
"137124",176.404
"137125",171.122
"137126",155.826
"137127",119.539
"137128",47.4223
"137129",-0.0162711
"137130",-0.0162711
"137131",-0.0162711
"137132",-0.0162711
"137133",-0.0162711
"137134",-0.0162711
"137135",-0.0162711
"137136",-0.0162711
"137137",-0.0162711
"137138",-0.0162711
"137139",-0.0162711
"137140",-0.0162711
"137141",-0.0162711
"137142",-0.0162711
"137143",-0.0162711
"137144",48.0495
"137145",104.413
"137146",140.866
"137147",161.704
"137148",172.166
"137149",163.319
"137150",144.437
"137151",104.196
"137152",33.3607
"137153",-0.0162711
"137154",-0.0162711
"137155",-0.0162711
"137156",-0.0162711
"137157",-0.0162711
"137158",-0.0162711
"137159",-0.0162711
"137160",-0.0162711
"137161",-0.0162711
"137162",-0.0162711
"137163",-0.0162711
"137164",-0.0162711
"137165",-0.0162711
"137166",-0.0162711
"137167",-0.0162711
"137168",55.2633
"137169",106.59
"137170",139.625
"137171",158.108
"137172",165.715
"137173",160.825
"137174",141.871
"137175",101.029
"137176",9.60747
"137177",-0.0162711
"137178",-0.0162711
"137179",-0.0162711
"137180",-0.0162711
"137181",-0.0162711
"137182",-0.0162711
"137183",-0.0162711
"137184",-0.0162711
"137185",-0.0162711
"137186",-0.0162711
"137187",-0.0162711
"137188",-0.0162711
"137189",-0.0162711
"137190",-0.0162711
"137191",-0.0162711
"137192",52.8898
"137193",104.559
"137194",138.099
"137195",157.905
"137196",166.551
"137197",160.343
"137198",141.898
"137199",28.9217
"137200",9.72388
"137201",-0.0162711
"137202",-0.0162711
"137203",-0.0162711
"137204",-0.0162711
"137205",-0.0162711
"137206",-0.0162711
"137207",-0.0162711
"137208",-0.0162711
"137209",-0.0162711
"137210",-0.0162711
"137211",-0.0162711
"137212",-0.0162711
"137213",-0.0162711
"137214",-0.0162711
"137215",-0.0162711
"137216",52.6558
"137217",106.767
"137218",142.781
"137219",163.864
"137220",172.596
"137221",168.728
"137222",147.141
"137223",19.0981
"137224",9.24277
"137225",-0.0162711
"137226",-0.0162711
"137227",-0.0162711
"137228",-0.0162711
"137229",-0.0162711
"137230",-0.0162711
"137231",-0.0162711
"137232",-0.0162711
"137233",-0.0162711
"137234",-0.0162711
"137235",-0.0162711
"137236",-0.0162711
"137237",-0.0162711
"137238",-0.0162711
"137239",-0.0162711
"137240",48.4191
"137241",105.621
"137242",143.15
"137243",165.633
"137244",177.375
"137245",171.53
"137246",86.0509
"137247",31.3853
"137248",10.7911
"137249",-0.0162711
"137250",-0.0162711
"137251",-0.0162711
"137252",-0.0162711
"137253",-0.0162711
"137254",-0.0162711
"137255",-0.0162711
"137256",-0.0162711
"137257",-0.0162711
"137258",-0.0162711
"137259",-0.0162711
"137260",-0.0162711
"137261",-0.0162711
"137262",-0.0162711
"137263",-0.0162711
"137264",49.8064
"137265",106.172
"137266",142.49
"137267",163.318
"137268",173.624
"137269",91.3529
"137270",154.068
"137271",116.182
"137272",42.7995
"137273",-0.0162711
"137274",-0.0162711
"137275",-0.0162711
"137276",-0.0162711
"137277",-0.0162711
"137278",-0.0162711
"137279",-0.0162711
"137280",-0.0162711
"137281",-0.0162711
"137282",-0.0162711
"137283",-0.0162711
"137284",-0.0162711
"137285",-0.0162711
"137286",-0.0162711
"137287",-0.0162711
"137288",53.065
"137289",107.32
"137290",143.039
"137291",163.559
"137292",172.719
"137293",170.342
"137294",153.184
"137295",114.281
"137296",41.9106
"137297",-0.0162711
"137298",-0.0162711
"137299",-0.0162711
"137300",-0.0162711
"137301",-0.0162711
"137302",-0.0162711
"137303",-0.0162711
"137304",-0.0162711
"137305",-0.0162711
"137306",-0.0162711
"137307",-0.0162711
"137308",-0.0162711
"137309",-0.0162711
"137310",-0.0162711
"137311",-0.0162711
"137312",49.0112
"137313",106.156
"137314",144.23
"137315",167.4
"137316",178.671
"137317",172.728
"137318",154.643
"137319",116.181
"137320",43.4411
"137321",-0.0162711
"137322",-0.0162711
"137323",-0.0162711
"137324",-0.0162711
"137325",-0.0162711
"137326",-0.0162711
"137327",-0.0162711
"137328",-0.0162711
"137329",-0.0162711
"137330",-0.0162711
"137331",-0.0162711
"137332",-0.0162711
"137333",-0.0162711
"137334",-0.0162711
"137335",-0.0162711
"137336",46.758
"137337",105.979
"137338",146.653
"137339",171.659
"137340",184.644
"137341",178.12
"137342",158.203
"137343",119.388
"137344",9.36998
"137345",-0.0162711
"137346",-0.0162711
"137347",-0.0162711
"137348",-0.0162711
"137349",-0.0162711
"137350",-0.0162711
"137351",-0.0162711
"137352",-0.0162711
"137353",-0.0162711
"137354",-0.0162711
"137355",-0.0162711
"137356",-0.0162711
"137357",-0.0162711
"137358",-0.0162711
"137359",-0.0162711
"137360",47.5461
"137361",106.232
"137362",146.134
"137363",170.633
"137364",182.933
"137365",183.815
"137366",170.268
"137367",34.4934
"137368",6.9333
"137369",-0.0162711
"137370",-0.0162711
"137371",-0.0162711
"137372",-0.0162711
"137373",-0.0162711
"137374",-0.0162711
"137375",-0.0162711
"137376",-0.0162711
"137377",-0.0162711
"137378",-0.0162711
"137379",-0.0162711
"137380",-0.0162711
"137381",-0.0162711
"137382",-0.0162711
"137383",-0.0162711
"137384",47.9101
"137385",106.691
"137386",146.109
"137387",170.255
"137388",182.224
"137389",181.233
"137390",165.866
"137391",130.27
"137392",57.511
"137393",-0.0162711
"137394",-0.0162711
"137395",-0.0162711
"137396",-0.0162711
"137397",-0.0162711
"137398",-0.0162711
"137399",-0.0162711
"137400",-0.0162711
"137401",-0.0162711
"137402",-0.0162711
"137403",-0.0162711
"137404",-0.0162711
"137405",-0.0162711
"137406",-0.0162711
"137407",-0.0162711
"137408",50.8608
"137409",107.458
"137410",144.105
"137411",165.975
"137412",175.872
"137413",170.903
"137414",153.544
"137415",115.992
"137416",42.6553
"137417",-0.0162711
"137418",-0.0162711
"137419",-0.0162711
"137420",-0.0162711
"137421",-0.0162711
"137422",-0.0162711
"137423",-0.0162711
"137424",-0.0162711
"137425",-0.0162711
"137426",-0.0162711
"137427",-0.0162711
"137428",-0.0162711
"137429",-0.0162711
"137430",-0.0162711
"137431",-0.0162711
"137432",72.7719
"137433",107.47
"137434",143.499
"137435",164.743
"137436",173.306
"137437",167.608
"137438",148.834
"137439",109.287
"137440",35.6735
"137441",-0.0162711
"137442",-0.0162711
"137443",-0.0162711
"137444",-0.0162711
"137445",-0.0162711
"137446",-0.0162711
"137447",-0.0162711
"137448",-0.0162711
"137449",-0.0162711
"137450",-0.0162711
"137451",-0.0162711
"137452",-0.0162711
"137453",-0.0162711
"137454",-0.0162711
"137455",-0.0162711
"137456",53.809
"137457",106.868
"137458",142.434
"137459",162.769
"137460",170.471
"137461",25.9873
"137462",59.9112
"137463",33.1717
"137464",8.36628
"137465",-0.0162711
"137466",-0.0162711
"137467",-0.0162711
"137468",-0.0162711
"137469",-0.0162711
"137470",-0.0162711
"137471",-0.0162711
"137472",-0.0162711
"137473",-0.0162711
"137474",-0.0162711
"137475",-0.0162711
"137476",-0.0162711
"137477",-0.0162711
"137478",-0.0162711
"137479",-0.0162711
"137480",51.3572
"137481",107.21
"137482",129.06
"137483",132.477
"137484",182.043
"137485",175.807
"137486",156.451
"137487",115.56
"137488",5.74737
"137489",-0.0162711
"137490",-0.0162711
"137491",-0.0162711
"137492",-0.0162711
"137493",-0.0162711
"137494",-0.0162711
"137495",-0.0162711
"137496",-0.0162711
"137497",-0.0162711
"137498",-0.0162711
"137499",-0.0162711
"137500",-0.0162711
"137501",-0.0162711
"137502",-0.0162711
"137503",-0.0162711
"137504",50.6592
"137505",107.911
"137506",146.318
"137507",169.859
"137508",181.298
"137509",177.745
"137510",161.844
"137511",125.2
"137512",51.0576
"137513",-0.0162711
"137514",-0.0162711
"137515",-0.0162711
"137516",-0.0162711
"137517",-0.0162711
"137518",-0.0162711
"137519",-0.0162711
"137520",-0.0162711
"137521",-0.0162711
"137522",-0.0162711
"137523",-0.0162711
"137524",-0.0162711
"137525",-0.0162711
"137526",-0.0162711
"137527",-0.0162711
"137528",54.5101
"137529",109.179
"137530",144.664
"137531",166.157
"137532",175.578
"137533",172.914
"137534",156.452
"137535",119.917
"137536",46.273
"137537",-0.0162711
"137538",-0.0162711
"137539",-0.0162711
"137540",-0.0162711
"137541",-0.0162711
"137542",-0.0162711
"137543",-0.0162711
"137544",-0.0162711
"137545",-0.0162711
"137546",-0.0162711
"137547",-0.0162711
"137548",-0.0162711
"137549",-0.0162711
"137550",-0.0162711
"137551",-0.0162711
"137552",50.7988
"137553",107.304
"137554",144.822
"137555",167.032
"137556",178.05
"137557",143.805
"137558",158.389
"137559",43.5566
"137560",10.5059
"137561",-0.0162711
"137562",-0.0162711
"137563",-0.0162711
"137564",-0.0162711
"137565",-0.0162711
"137566",-0.0162711
"137567",-0.0162711
"137568",-0.0162711
"137569",-0.0162711
"137570",-0.0162711
"137571",-0.0162711
"137572",-0.0162711
"137573",-0.0162711
"137574",-0.0162711
"137575",-0.0162711
"137576",51.7461
"137577",107.712
"137578",144.356
"137579",166.169
"137580",176.658
"137581",170.703
"137582",153.046
"137583",116.143
"137584",42.4971
"137585",-0.0162711
"137586",-0.0162711
"137587",-0.0162711
"137588",-0.0162711
"137589",-0.0162711
"137590",-0.0162711
"137591",-0.0162711
"137592",-0.0162711
"137593",-0.0162711
"137594",-0.0162711
"137595",-0.0162711
"137596",-0.0162711
"137597",-0.0162711
"137598",-0.0162711
"137599",-0.0162711
"137600",54.1901
"137601",109.029
"137602",145.023
"137603",166.887
"137604",176.788
"137605",171.078
"137606",151.704
"137607",111.044
"137608",37.0092
"137609",-0.0162711
"137610",-0.0162711
"137611",-0.0162711
"137612",-0.0162711
"137613",-0.0162711
"137614",-0.0162711
"137615",-0.0162711
"137616",-0.0162711
"137617",-0.0162711
"137618",-0.0162711
"137619",-0.0162711
"137620",-0.0162711
"137621",-0.0162711
"137622",-0.0162711
"137623",-0.0162711
"137624",53.2881
"137625",108.38
"137626",144.914
"137627",167.743
"137628",178.871
"137629",120.514
"137630",156.065
"137631",116.968
"137632",42.7729
"137633",-0.0162711
"137634",-0.0162711
"137635",-0.0162711
"137636",-0.0162711
"137637",-0.0162711
"137638",-0.0162711
"137639",-0.0162711
"137640",-0.0162711
"137641",-0.0162711
"137642",-0.0162711
"137643",-0.0162711
"137644",-0.0162711
"137645",-0.0162711
"137646",-0.0162711
"137647",-0.0162711
"137648",53.4647
"137649",111.061
"137650",149.041
"137651",172.752
"137652",183.959
"137653",182.266
"137654",166.382
"137655",130.203
"137656",55.6728
"137657",-0.0162711
"137658",-0.0162711
"137659",-0.0162711
"137660",-0.0162711
"137661",-0.0162711
"137662",-0.0162711
"137663",-0.0162711
"137664",-0.0162711
"137665",-0.0162711
"137666",-0.0162711
"137667",-0.0162711
"137668",-0.0162711
"137669",-0.0162711
"137670",-0.0162711
"137671",-0.0162711
"137672",54.1685
"137673",113.124
"137674",152.123
"137675",176.955
"137676",188.82
"137677",185.124
"137678",168.119
"137679",131.031
"137680",55.399
"137681",-0.0162711
"137682",-0.0162711
"137683",-0.0162711
"137684",-0.0162711
"137685",-0.0162711
"137686",-0.0162711
"137687",-0.0162711
"137688",-0.0162711
"137689",-0.0162711
"137690",-0.0162711
"137691",-0.0162711
"137692",-0.0162711
"137693",-0.0162711
"137694",-0.0162711
"137695",-0.0162711
"137696",53.5733
"137697",112.063
"137698",150.789
"137699",174.501
"137700",185.296
"137701",184.962
"137702",169.035
"137703",132.122
"137704",55.1763
"137705",-0.0162711
"137706",-0.0162711
"137707",-0.0162711
"137708",-0.0162711
"137709",-0.0162711
"137710",-0.0162711
"137711",-0.0162711
"137712",-0.0162711
"137713",-0.0162711
"137714",-0.0162711
"137715",-0.0162711
"137716",-0.0162711
"137717",-0.0162711
"137718",-0.0162711
"137719",-0.0162711
"137720",53.0684
"137721",109.43
"137722",147.205
"137723",170.455
"137724",181.54
"137725",176.994
"137726",158.59
"137727",117.836
"137728",40.5717
"137729",-0.0162711
"137730",-0.0162711
"137731",-0.0162711
"137732",-0.0162711
"137733",-0.0162711
"137734",-0.0162711
"137735",-0.0162711
"137736",-0.0162711
"137737",-0.0162711
"137738",-0.0162711
"137739",-0.0162711
"137740",-0.0162711
"137741",-0.0162711
"137742",-0.0162711
"137743",-0.0162711
"137744",55.9611
"137745",112.301
"137746",149.553
"137747",171.891
"137748",182.101
"137749",177.75
"137750",159.509
"137751",120.533
"137752",44.7974
"137753",-0.0162711
"137754",-0.0162711
"137755",-0.0162711
"137756",-0.0162711
"137757",-0.0162711
"137758",-0.0162711
"137759",-0.0162711
"137760",-0.0162711
"137761",-0.0162711
"137762",-0.0162711
"137763",-0.0162711
"137764",-0.0162711
"137765",-0.0162711
"137766",-0.0162711
"137767",-0.0162711
"137768",55.4099
"137769",112.526
"137770",150.208
"137771",171.956
"137772",182.374
"137773",176.407
"137774",157.688
"137775",119.318
"137776",44.4539
"137777",-0.0162711
"137778",-0.0162711
"137779",-0.0162711
"137780",-0.0162711
"137781",-0.0162711
"137782",-0.0162711
"137783",-0.0162711
"137784",-0.0162711
"137785",-0.0162711
"137786",-0.0162711
"137787",-0.0162711
"137788",-0.0162711
"137789",-0.0162711
"137790",-0.0162711
"137791",-0.0162711
"137792",55.2257
"137793",111.786
"137794",148.798
"137795",171.167
"137796",181.883
"137797",175.576
"137798",159.412
"137799",122.313
"137800",47.4388
"137801",-0.0162711
"137802",-0.0162711
"137803",-0.0162711
"137804",-0.0162711
"137805",-0.0162711
"137806",-0.0162711
"137807",-0.0162711
"137808",-0.0162711
"137809",-0.0162711
"137810",-0.0162711
"137811",-0.0162711
"137812",-0.0162711
"137813",-0.0162711
"137814",-0.0162711
"137815",-0.0162711
"137816",54.9829
"137817",111.996
"137818",149.29
"137819",171.002
"137820",180.55
"137821",176.149
"137822",158.193
"137823",119.748
"137824",44.5296
"137825",-0.0162711
"137826",-0.0162711
"137827",-0.0162711
"137828",-0.0162711
"137829",-0.0162711
"137830",-0.0162711
"137831",-0.0162711
"137832",-0.0162711
"137833",-0.0162711
"137834",-0.0162711
"137835",-0.0162711
"137836",-0.0162711
"137837",-0.0162711
"137838",-0.0162711
"137839",-0.0162711
"137840",53.3775
"137841",109.396
"137842",146.571
"137843",169.565
"137844",180.696
"137845",175.146
"137846",157.434
"137847",119.725
"137848",45.1488
"137849",-0.0162711
"137850",-0.0162711
"137851",-0.0162711
"137852",-0.0162711
"137853",-0.0162711
"137854",-0.0162711
"137855",-0.0162711
"137856",-0.0162711
"137857",-0.0162711
"137858",-0.0162711
"137859",-0.0162711
"137860",-0.0162711
"137861",-0.0162711
"137862",-0.0162711
"137863",-0.0162711
"137864",52.4488
"137865",109.498
"137866",147.116
"137867",170.763
"137868",182.11
"137869",182.067
"137870",167.169
"137871",131.925
"137872",58.3198
"137873",-0.0162711
"137874",-0.0162711
"137875",-0.0162711
"137876",-0.0162711
"137877",-0.0162711
"137878",-0.0162711
"137879",-0.0162711
"137880",-0.0162711
"137881",-0.0162711
"137882",-0.0162711
"137883",-0.0162711
"137884",-0.0162711
"137885",-0.0162711
"137886",-0.0162711
"137887",-0.0162711
"137888",53.2993
"137889",114.761
"137890",148.474
"137891",172.346
"137892",183.619
"137893",179.073
"137894",161.747
"137895",97.3382
"137896",8.82871
"137897",-0.0162711
"137898",-0.0162711
"137899",-0.0162711
"137900",-0.0162711
"137901",-0.0162711
"137902",-0.0162711
"137903",-0.0162711
"137904",-0.0162711
"137905",-0.0162711
"137906",-0.0162711
"137907",-0.0162711
"137908",-0.0162711
"137909",-0.0162711
"137910",-0.0162711
"137911",-0.0162711
"137912",82.3357
"137913",116.497
"137914",139.753
"137915",172.564
"137916",184.302
"137917",134.692
"137918",92.2982
"137919",91.7426
"137920",9.75516
"137921",-0.0162711
"137922",-0.0162711
"137923",-0.0162711
"137924",-0.0162711
"137925",-0.0162711
"137926",-0.0162711
"137927",-0.0162711
"137928",-0.0162711
"137929",-0.0162711
"137930",-0.0162711
"137931",-0.0162711
"137932",-0.0162711
"137933",-0.0162711
"137934",-0.0162711
"137935",-0.0162711
"137936",61.5352
"137937",116.363
"137938",152.927
"137939",175.13
"137940",184.114
"137941",172.539
"137942",92.1453
"137943",101.397
"137944",8.58335
"137945",-0.0162711
"137946",-0.0162711
"137947",-0.0162711
"137948",-0.0162711
"137949",-0.0162711
"137950",-0.0162711
"137951",-0.0162711
"137952",-0.0162711
"137953",-0.0162711
"137954",-0.0162711
"137955",-0.0162711
"137956",-0.0162711
"137957",-0.0162711
"137958",-0.0162711
"137959",-0.0162711
"137960",53.9512
"137961",108.844
"137962",144.682
"137963",166.512
"137964",177.039
"137965",175.454
"137966",83.5344
"137967",40.1703
"137968",9.76487
"137969",-0.0162711
"137970",-0.0162711
"137971",-0.0162711
"137972",-0.0162711
"137973",-0.0162711
"137974",-0.0162711
"137975",-0.0162711
"137976",-0.0162711
"137977",-0.0162711
"137978",-0.0162711
"137979",-0.0162711
"137980",-0.0162711
"137981",-0.0162711
"137982",-0.0162711
"137983",-0.0162711
"137984",57.1916
"137985",109.984
"137986",143.884
"137987",165.339
"137988",176.197
"137989",174.802
"137990",79.9464
"137991",44.314
"137992",9.27446
"137993",-0.0162711
"137994",-0.0162711
"137995",-0.0162711
"137996",-0.0162711
"137997",-0.0162711
"137998",-0.0162711
"137999",-0.0162711
"138000",-0.0162711
"138001",-0.0162711
"138002",-0.0162711
"138003",-0.0162711
"138004",-0.0162711
"138005",-0.0162711
"138006",-0.0162711
"138007",15.2033
"138008",55.4684
"138009",107.902
"138010",140.548
"138011",162.436
"138012",129.59
"138013",130.514
"138014",91.9289
"138015",23.664
"138016",4.88243
"138017",-0.0162711
"138018",-0.0162711
"138019",-0.0162711
"138020",-0.0162711
"138021",-0.0162711
"138022",-0.0162711
"138023",-0.0162711
"138024",-0.0162711
"138025",-0.0162711
"138026",-0.0162711
"138027",-0.0162711
"138028",-0.0162711
"138029",-0.0162711
"138030",-0.0162711
"138031",24.1027
"138032",62.2658
"138033",112.089
"138034",144.794
"138035",114.053
"138036",124.028
"138037",93.1396
"138038",56.7255
"138039",62.2128
"138040",0.57825
"138041",-0.0162711
"138042",-0.0162711
"138043",-0.0162711
"138044",-0.0162711
"138045",-0.0162711
"138046",-0.0162711
"138047",-0.0162711
"138048",-0.0162711
"138049",-0.0162711
"138050",-0.0162711
"138051",-0.0162711
"138052",-0.0162711
"138053",-0.0162711
"138054",-0.0162711
"138055",16.1369
"138056",56.2599
"138057",110.225
"138058",145.587
"138059",166.492
"138060",125.504
"138061",105.816
"138062",78.9508
"138063",34.1426
"138064",6.78434
"138065",-0.0162711
"138066",-0.0162711
"138067",-0.0162711
"138068",-0.0162711
"138069",-0.0162711
"138070",-0.0162711
"138071",-0.0162711
"138072",-0.0162711
"138073",-0.0162711
"138074",-0.0162711
"138075",-0.0162711
"138076",-0.0162711
"138077",-0.0162711
"138078",-0.0162711
"138079",21.1398
"138080",60.3719
"138081",111.193
"138082",143.696
"138083",160.526
"138084",166.818
"138085",165.522
"138086",148.035
"138087",109.989
"138088",35.3912
"138089",-0.0162711
"138090",-0.0162711
"138091",-0.0162711
"138092",-0.0162711
"138093",-0.0162711
"138094",-0.0162711
"138095",-0.0162711
"138096",-0.0162711
"138097",-0.0162711
"138098",-0.0162711
"138099",-0.0162711
"138100",-0.0162711
"138101",-0.0162711
"138102",-0.0162711
"138103",16.8352
"138104",56.9972
"138105",107.797
"138106",140.519
"138107",159.314
"138108",124.982
"138109",109.637
"138110",65.85
"138111",34.3245
"138112",7.20342
"138113",-0.0162711
"138114",-0.0162711
"138115",-0.0162711
"138116",-0.0162711
"138117",-0.0162711
"138118",-0.0162711
"138119",-0.0162711
"138120",-0.0162711
"138121",-0.0162711
"138122",-0.0162711
"138123",-0.0162711
"138124",-0.0162711
"138125",-0.0162711
"138126",-0.0162711
"138127",42.0793
"138128",76.5041
"138129",115.956
"138130",146.133
"138131",158.232
"138132",157.548
"138133",141.359
"138134",115.933
"138135",99.8373
"138136",25.7452
"138137",-0.0162711
"138138",-0.0162711
"138139",-0.0162711
"138140",-0.0162711
"138141",-0.0162711
"138142",-0.0162711
"138143",-0.0162711
"138144",-0.0162711
"138145",-0.0162711
"138146",-0.0162711
"138147",-0.0162711
"138148",-0.0162711
"138149",-0.0162711
"138150",-0.0162711
"138151",25.14
"138152",62.9551
"138153",112.592
"138154",144.951
"138155",164.578
"138156",172.158
"138157",166.015
"138158",146.174
"138159",104.629
"138160",28.9912
"138161",-0.0162711
"138162",-0.0162711
"138163",-0.0162711
"138164",-0.0162711
"138165",-0.0162711
"138166",-0.0162711
"138167",-0.0162711
"138168",-0.0162711
"138169",-0.0162711
"138170",-0.0162711
"138171",-0.0162711
"138172",-0.0162711
"138173",-0.0162711
"138174",-0.0162711
"138175",21.4412
"138176",61.3768
"138177",112.834
"138178",147.391
"138179",168.273
"138180",176.559
"138181",169.942
"138182",151.285
"138183",113.192
"138184",39.9943
"138185",-0.0162711
"138186",-0.0162711
"138187",-0.0162711
"138188",-0.0162711
"138189",-0.0162711
"138190",-0.0162711
"138191",-0.0162711
"138192",-0.0162711
"138193",-0.0162711
"138194",-0.0162711
"138195",-0.0162711
"138196",-0.0162711
"138197",-0.0162711
"138198",-0.0162711
"138199",14.4149
"138200",65.4848
"138201",110.934
"138202",149.421
"138203",172.8
"138204",184.192
"138205",183.396
"138206",168.698
"138207",134.636
"138208",61.5512
"138209",-0.0162711
"138210",-0.0162711
"138211",-0.0162711
"138212",-0.0162711
"138213",-0.0162711
"138214",-0.0162711
"138215",-0.0162711
"138216",-0.0162711
"138217",-0.0162711
"138218",-0.0162711
"138219",-0.0162711
"138220",-0.0162711
"138221",-0.0162711
"138222",-0.0162711
"138223",14.7006
"138224",57.3967
"138225",113.838
"138226",150.759
"138227",174.094
"138228",185.128
"138229",183.44
"138230",167.907
"138231",132.452
"138232",58.3347
"138233",-0.0162711
"138234",-0.0162711
"138235",-0.0162711
"138236",-0.0162711
"138237",-0.0162711
"138238",-0.0162711
"138239",-0.0162711
"138240",-0.0162711
"138241",-0.0162711
"138242",-0.0162711
"138243",-0.0162711
"138244",-0.0162711
"138245",-0.0162711
"138246",-0.0162711
"138247",39.404
"138248",61.8446
"138249",114.891
"138250",149.49
"138251",169.917
"138252",177.396
"138253",175.849
"138254",158.47
"138255",120.442
"138256",8.00875
"138257",-0.0162711
"138258",-0.0162711
"138259",-0.0162711
"138260",-0.0162711
"138261",-0.0162711
"138262",-0.0162711
"138263",-0.0162711
"138264",-0.0162711
"138265",-0.0162711
"138266",-0.0162711
"138267",-0.0162711
"138268",-0.0162711
"138269",-0.0162711
"138270",-0.0162711
"138271",15.4438
"138272",57.7192
"138273",112.843
"138274",140.939
"138275",157.429
"138276",179.984
"138277",176.546
"138278",159.358
"138279",121.295
"138280",43.9864
"138281",-0.0162711
"138282",-0.0162711
"138283",-0.0162711
"138284",-0.0162711
"138285",-0.0162711
"138286",-0.0162711
"138287",-0.0162711
"138288",-0.0162711
"138289",-0.0162711
"138290",-0.0162711
"138291",-0.0162711
"138292",-0.0162711
"138293",-0.0162711
"138294",-0.0162711
"138295",22.2714
"138296",62.5363
"138297",114.268
"138298",141.565
"138299",166.447
"138300",155.174
"138301",172.883
"138302",154.28
"138303",113.461
"138304",35.3955
"138305",-0.0162711
"138306",-0.0162711
"138307",-0.0162711
"138308",-0.0162711
"138309",-0.0162711
"138310",-0.0162711
"138311",-0.0162711
"138312",-0.0162711
"138313",-0.0162711
"138314",-0.0162711
"138315",-0.0162711
"138316",-0.0162711
"138317",-0.0162711
"138318",-0.0162711
"138319",52.3196
"138320",61.8757
"138321",32.0721
"138322",16.4196
"138323",11.6143
"138324",7.91989
"138325",5.41486
"138326",4.18609
"138327",2.27412
"138328",0.913514
"138329",-0.0162711
"138330",-0.0162711
"138331",-0.0162711
"138332",-0.0162711
"138333",-0.0162711
"138334",-0.0162711
"138335",-0.0162711
"138336",-0.0162711
"138337",-0.0162711
"138338",-0.0162711
"138339",-0.0162711
"138340",-0.0162711
"138341",-0.0162711
"138342",-0.0162711
"138343",25.3532
"138344",88.0627
"138345",125.474
"138346",145.136
"138347",155.908
"138348",156.634
"138349",148.499
"138350",138.21
"138351",49.1124
"138352",22.9263
"138353",-0.0162711
"138354",-0.0162711
"138355",-0.0162711
"138356",-0.0162711
"138357",-0.0162711
"138358",-0.0162711
"138359",-0.0162711
"138360",-0.0162711
"138361",-0.0162711
"138362",-0.0162711
"138363",-0.0162711
"138364",-0.0162711
"138365",-0.0162711
"138366",-0.0162711
"138367",25.6304
"138368",64.2598
"138369",113.187
"138370",145.066
"138371",164.304
"138372",171.842
"138373",144.613
"138374",145.533
"138375",101.536
"138376",26.0247
"138377",-0.0162711
"138378",-0.0162711
"138379",-0.0162711
"138380",-0.0162711
"138381",-0.0162711
"138382",-0.0162711
"138383",-0.0162711
"138384",-0.0162711
"138385",-0.0162711
"138386",-0.0162711
"138387",-0.0162711
"138388",-0.0162711
"138389",-0.0162711
"138390",-0.0162711
"138391",21.1798
"138392",62.1286
"138393",114.702
"138394",150.095
"138395",171.656
"138396",182.318
"138397",178.97
"138398",121.119
"138399",65.8645
"138400",10.1344
"138401",-0.0162711
"138402",-0.0162711
"138403",-0.0162711
"138404",-0.0162711
"138405",-0.0162711
"138406",-0.0162711
"138407",-0.0162711
"138408",-0.0162711
"138409",-0.0162711
